date,net_BTC,net_ETH,gross_factor_exposure
2024-03-13 08:00:00,0.004045335847970771,0.007249228707451169,0.01129456455542194
2024-03-13 12:00:00,0.012287334796918861,0.007236339246731981,0.01952367404365084
2024-03-13 16:00:00,0.01337139010419306,0.0,0.01337139010419306
2024-03-13 20:00:00,0.013376032945831465,0.0,0.013376032945831465
2024-03-14 00:00:00,0.017676898577142067,0.0,0.017676898577142067
2024-03-14 04:00:00,0.009308866925481326,0.0,0.009308866925481326
2024-03-14 08:00:00,0.012231459873125591,0.00758323925378012,0.01981469912690571
2024-03-14 12:00:00,0.003785360047437627,0.0071234316943296575,0.010908791741767284
2024-03-14 16:00:00,0.004763388314955142,0.0,0.004763388314955142
2024-03-14 20:00:00,0.00822850428707842,0.0,0.00822850428707842
2024-03-15 00:00:00,0.01816438266560764,-0.01004740093523968,0.02821178360084732
2024-03-15 04:00:00,0.016240886653348382,-0.009779434454565559,0.02602032110791394
2024-03-15 08:00:00,0.011790383205842985,0.0,0.011790383205842985
2024-03-15 12:00:00,0.011757482080784042,0.0,0.011757482080784042
2024-03-15 16:00:00,0.007427300859465367,0.0,0.007427300859465367
2024-03-15 20:00:00,0.013423258198323216,0.0,0.013423258198323216
2024-03-16 00:00:00,0.008830856023739102,0.013404267123714966,0.02223512314745407
2024-03-16 04:00:00,0.013394937174578278,0.01310218601502775,0.02649712318960603
2024-03-16 08:00:00,0.008238518926370455,0.01309822710899942,0.021336746035369874
2024-03-16 12:00:00,0.00017804368384410907,0.013567285542864694,0.013745329226708803
2024-03-16 16:00:00,-0.0007620044838603001,-0.0025305391643432353,0.0032925436482035353
2024-03-16 20:00:00,7.68767943237908e-05,-0.0038614621461534864,0.003938338940477277
2024-03-17 00:00:00,0.00021165070433830022,-0.0037232407515335394,0.00393489145587184
2024-03-17 04:00:00,-0.01269672614535319,0.012048076390113478,0.024744802535466667
2024-03-17 08:00:00,-0.003425911298129824,0.0,0.003425911298129824
2024-03-17 12:00:00,-0.010834083708039552,0.01621789782164266,0.02705198152968221
2024-03-17 16:00:00,-0.010719674511820647,0.015767782325868642,0.02648745683768929
2024-03-17 20:00:00,-0.014743543067388242,0.01592748779660461,0.03067103086399285
2024-03-18 00:00:00,-0.014561342579227601,0.01573094976953448,0.03029229234876208
2024-03-18 04:00:00,-0.014604801538654524,0.01598428442940883,0.030589085968063354
2024-03-18 08:00:00,-0.013133169125701002,0.013204147125427347,0.026337316251128347
2024-03-18 12:00:00,-0.012720285246447317,0.01254393178269096,0.025264217029138277
2024-03-18 16:00:00,-0.012741447573861973,0.012526343144918115,0.02526779071878009
2024-03-18 20:00:00,-0.01266716375150292,0.0,0.01266716375150292
2024-03-19 00:00:00,-0.00789734774076241,0.0,0.00789734774076241
2024-03-19 04:00:00,-0.007879241459065885,0.0,0.007879241459065885
2024-03-19 08:00:00,-0.027673651430839226,0.03,0.057673651430839225
2024-03-19 12:00:00,-0.01982311478882614,0.03,0.04982311478882614
2024-03-19 16:00:00,-0.006344397607287111,0.013374741868266468,0.01971913947555358
2024-03-19 20:00:00,-0.010326944502158555,0.02404001166111579,0.03436695616327434
2024-03-20 00:00:00,-0.009138776153393476,0.020791568351266776,0.029930344504660252
2024-03-20 04:00:00,-0.01645694253016501,0.03,0.04645694253016501
2024-03-20 08:00:00,-0.012060085677626573,0.01824646389568487,0.030306549573311442
2024-03-20 12:00:00,-0.014993246132643289,0.008311540543679115,0.023304786676322402
2024-03-20 16:00:00,-0.01457863673013148,0.007627544315741907,0.022206181045873387
2024-03-20 20:00:00,-0.006746509556122793,0.006426276945018355,0.013172786501141148
2024-03-21 00:00:00,-0.006708365874656293,0.015956226107027443,0.022664591981683736
2024-03-21 04:00:00,-0.0038905475282091646,0.0090186507611001,0.012909198289309264
2024-03-21 08:00:00,0.0,0.0,0.0
2024-03-21 12:00:00,-0.0005898060624416586,0.009489765590066838,0.010079571652508498
2024-03-21 16:00:00,-0.0006271184557043283,0.009269896487510882,0.00989701494321521
2024-03-21 20:00:00,-0.0008908734488372405,0.009308315622682342,0.010199189071519583
2024-03-22 00:00:00,0.006041406818651396,0.008905210080683689,0.014946616899335085
2024-03-22 04:00:00,0.0029074048494664322,0.009088997471755551,0.011996402321221983
2024-03-22 08:00:00,0.0,0.0,0.0
2024-03-22 12:00:00,-0.0035495022991269103,0.00880392269209919,0.0123534249912261
2024-03-22 16:00:00,-0.0032228553108714078,0.01667249993116724,0.01989535524203865
2024-03-22 20:00:00,-8.263769823200973e-05,0.008175487741610022,0.008258125439842032
2024-03-23 00:00:00,0.00044462423423796357,0.017553729887494054,0.017998354121732018
2024-03-23 04:00:00,0.00046550034612906577,0.017434288998472262,0.01789978934460133
2024-03-23 08:00:00,0.0,0.0,0.0
2024-03-23 12:00:00,0.0,0.0,0.0
2024-03-23 16:00:00,0.0,0.0,0.0
2024-03-23 20:00:00,0.0,0.0,0.0
2024-03-24 00:00:00,0.0,0.0,0.0
2024-03-24 04:00:00,0.0,0.0,0.0
2024-03-24 08:00:00,-0.00300634618798177,0.008028136941333076,0.011034483129314845
2024-03-24 12:00:00,-0.002659726271727703,0.007598290471207172,0.010258016742934875
2024-03-24 16:00:00,-0.0024420541179493386,0.007439129945155581,0.009881184063104918
2024-03-24 20:00:00,-0.0024210690218846574,0.007429950853154564,0.00985101987503922
2024-03-25 00:00:00,-0.0024661736722478393,0.0074119828639948706,0.009878156536242709
2024-03-25 04:00:00,0.0,0.0,0.0
2024-03-25 08:00:00,0.0,0.0,0.0
2024-03-25 12:00:00,-0.02775613881851509,-0.020760963564025715,0.048517102382540804
2024-03-25 16:00:00,-0.02487362239903206,-0.022037983116530456,0.04691160551556252
2024-03-25 20:00:00,-0.005878888850316515,-0.019227736342514807,0.02510662519283132
2024-03-26 00:00:00,-0.0006545827950030095,-0.018327984628602384,0.018982567423605393
2024-03-26 04:00:00,0.000209747023432856,-0.010975688821526643,0.011185435844959499
2024-03-26 08:00:00,0.00041377848803773767,0.007911626741829348,0.008325405229867085
2024-03-26 12:00:00,0.00010136618056299643,0.008041219436733348,0.008142585617296345
2024-03-26 16:00:00,-4.94551449483461e-05,0.008294380887778185,0.00834383603272653
2024-03-26 20:00:00,0.0006020140138590748,0.007725974218036517,0.008327988231895591
2024-03-27 00:00:00,0.000758587818544735,0.007772493941280049,0.008531081759824784
2024-03-27 04:00:00,0.0006534405554325167,0.007745368915037478,0.008398809470469995
2024-03-27 08:00:00,0.0,0.0,0.0
2024-03-27 12:00:00,0.0,0.0,0.0
2024-03-27 16:00:00,0.0,0.0,0.0
2024-03-27 20:00:00,0.0,0.0,0.0
2024-03-28 00:00:00,0.0,0.0,0.0
2024-03-28 04:00:00,0.0,0.0,0.0
2024-03-28 08:00:00,0.0,0.0,0.0
2024-03-28 12:00:00,0.0,0.0,0.0
2024-03-28 16:00:00,0.0005334093293962034,0.014062829496917185,0.014596238826313388
2024-03-28 20:00:00,0.012009935258710563,0.012813819515140532,0.024823754773851094
2024-03-29 00:00:00,0.0,0.0,0.0
2024-03-29 04:00:00,0.010868909432607926,0.0,0.010868909432607926
2024-03-29 08:00:00,0.010049520963749763,0.027001838038767982,0.03705135900251774
2024-03-29 12:00:00,-0.0002764808923867183,0.026974345519959565,0.027250826412346284
2024-03-29 16:00:00,-0.0004288107729169589,0.02749168768043644,0.0279204984533534
2024-03-29 20:00:00,0.013492224395768988,0.0,0.013492224395768988
2024-03-30 00:00:00,0.01375223375146526,0.005168683005084455,0.018920916756549715
2024-03-30 04:00:00,0.013289959819559563,0.0,0.013289959819559563
2024-03-30 08:00:00,0.01313693659682464,0.0,0.01313693659682464
2024-03-30 12:00:00,0.013394921791341788,0.0,0.013394921791341788
2024-03-30 16:00:00,0.0,0.0,0.0
2024-03-30 20:00:00,-0.00105021958719945,-0.013452147912804774,0.014502367500004224
2024-03-31 00:00:00,0.0,0.0,0.0
2024-03-31 04:00:00,0.0,0.0,0.0
2024-03-31 08:00:00,-0.003086069303890584,-0.026229265496004094,0.029315334799894677
2024-03-31 12:00:00,-0.002463546411035344,-0.026259056559255207,0.028722602970290553
2024-03-31 16:00:00,0.0,0.0,0.0
2024-03-31 20:00:00,0.0,0.0,0.0
2024-04-01 00:00:00,0.0,0.0,0.0
2024-04-01 04:00:00,0.0,0.0,0.0
2024-04-01 08:00:00,0.0,0.0,0.0
2024-04-01 12:00:00,0.006906165512875804,0.025064049838984526,0.03197021535186033
2024-04-01 16:00:00,-0.008473269222777559,0.02389672367065883,0.03236999289343639
2024-04-01 20:00:00,-0.010223518442529687,0.010650079047377695,0.020873597489907383
2024-04-02 00:00:00,0.002215762011949917,0.010450825605177716,0.012666587617127634
2024-04-02 04:00:00,-0.005860002758761384,0.01891553540174449,0.024775538160505872
2024-04-02 08:00:00,0.0,0.0,0.0
2024-04-02 12:00:00,0.001255376101670181,0.013905485860528437,0.015160861962198619
2024-04-02 16:00:00,0.016277270894759267,0.013567161083168449,0.029844431977927716
2024-04-02 20:00:00,0.01598446198900676,0.013643633605461282,0.029628095594468044
2024-04-03 00:00:00,0.014543315412332086,0.0004488067183721599,0.014992122130704246
2024-04-03 04:00:00,0.014893905497272469,0.001425510554907753,0.01631941605218022
2024-04-03 08:00:00,0.016293853561289536,0.012746170855514221,0.029040024416803756
2024-04-03 12:00:00,0.016461680951716903,0.013772567192294928,0.03023424814401183
2024-04-03 16:00:00,0.016883707885458354,0.013060920161289931,0.029944628046748287
2024-04-03 20:00:00,0.017135768577382013,0.012769833698297652,0.029905602275679663
2024-04-04 00:00:00,0.03,0.0,0.03
2024-04-04 04:00:00,0.03,0.004854268545406028,0.03485426854540603
2024-04-04 08:00:00,0.01621545667083462,0.0053400731643175265,0.021555529835152146
2024-04-04 12:00:00,0.0019555927785287275,0.005127086055974638,0.007082678834503365
2024-04-04 16:00:00,-0.016083232346203732,0.005000625724573947,0.02108385807077768
2024-04-04 20:00:00,-0.016675496612972806,0.005597183427510535,0.022272680040483342
2024-04-05 00:00:00,-0.01726097336843605,0.005923269720721216,0.02318424308915727
2024-04-05 04:00:00,-0.02901369671401722,0.005942920228398115,0.034956616942415336
2024-04-05 08:00:00,-0.03,-0.0028897341161128326,0.03288973411611283
2024-04-05 12:00:00,-0.03,-0.002738216257798632,0.03273821625779863
2024-04-05 16:00:00,-0.03,-0.0026596867146740453,0.03265968671467404
2024-04-05 20:00:00,-0.03,-0.0029493224149765504,0.03294932241497655
2024-04-06 00:00:00,-0.03,-0.00308542869830547,0.03308542869830547
2024-04-06 04:00:00,-0.025117970001028514,0.005755687998665842,0.030873657999694354
2024-04-06 08:00:00,-0.001941282209734484,0.016999462067761015,0.0189407442774955
2024-04-06 12:00:00,-0.008724196566392176,0.011168255384963124,0.0198924519513553
2024-04-06 16:00:00,0.0,0.0,0.0
2024-04-06 20:00:00,0.0,0.0,0.0
2024-04-07 00:00:00,0.0,0.0,0.0
2024-04-07 04:00:00,0.0,0.0,0.0
2024-04-07 08:00:00,0.007202454596503014,0.005294909631902677,0.01249736422840569
2024-04-07 12:00:00,0.0,0.0,0.0
2024-04-07 16:00:00,0.0,0.0,0.0
2024-04-07 20:00:00,0.02869475740594893,0.01549647385789904,0.04419123126384797
2024-04-08 00:00:00,0.008345707166400264,0.01733263407180918,0.025678341238209446
2024-04-08 04:00:00,0.0047786557588072875,0.005984028680591911,0.010762684439399199
2024-04-08 08:00:00,-0.0026425915085958713,-0.01262239659022222,0.015264988098818091
2024-04-08 12:00:00,-0.00904098947878007,-0.019963530788869657,0.029004520267649728
2024-04-08 16:00:00,-0.009740565325080691,-0.019624420950169762,0.029364986275250454
2024-04-08 20:00:00,-0.00842072614047401,-0.007378646990181309,0.01579937313065532
2024-04-09 00:00:00,-0.008943020134019625,-0.004839472047730924,0.013782492181750549
2024-04-09 04:00:00,-0.0058297121202357995,-0.006814023898280693,0.012643736018516493
2024-04-09 08:00:00,0.013841569335601336,0.016421322600361016,0.030262891935962353
2024-04-09 12:00:00,0.010833538368082821,0.00489082322084015,0.015724361588922972
2024-04-09 16:00:00,0.02185596244112308,-0.006158521017933228,0.028014483459056307
2024-04-09 20:00:00,-0.010141670324513626,-0.026889767148144283,0.03703143747265791
2024-04-10 00:00:00,-0.020206030034550265,-0.01782199670532182,0.03802802673987209
2024-04-10 04:00:00,-0.009595894084893454,-0.017154921838031353,0.026750815922924807
2024-04-10 08:00:00,-0.02041174057208189,-0.01735961604065716,0.037771356612739046
2024-04-10 12:00:00,-0.009532400363776316,-0.017320782289592246,0.026853182653368564
2024-04-10 16:00:00,-0.0010353758171506235,-0.026957002040779943,0.027992377857930566
2024-04-10 20:00:00,-0.007287789204768585,-0.02437469568048963,0.03166248488525822
2024-04-11 00:00:00,-0.00721422787278415,-0.024266340975970205,0.03148056884875435
2024-04-11 04:00:00,-0.01848979119133467,-0.022897277257300938,0.04138706844863561
2024-04-11 08:00:00,-0.01801961495164454,-0.022660782458803753,0.040680397410448293
2024-04-11 12:00:00,-0.0022719679931780573,-0.01757356688581841,0.019845534878996467
2024-04-11 16:00:00,-0.0064517364322903125,-0.017882780788453467,0.024334517220743777
2024-04-11 20:00:00,0.0014007335120209629,0.0024862068174359353,0.003886940329456898
2024-04-12 00:00:00,0.0009340502201141184,0.002099420055454406,0.0030334702755685245
2024-04-12 04:00:00,0.005880031806563329,-0.006731837719562854,0.012611869526126182
2024-04-12 08:00:00,-0.003992849260095801,-0.0069474469992142325,0.010940296259310034
2024-04-12 12:00:00,-0.01700835965967691,-0.006727685441135239,0.02373604510081215
2024-04-12 16:00:00,-0.03,-0.03,0.06
2024-04-12 20:00:00,-0.02797233475340186,-0.03,0.057972334753401855
2024-04-13 00:00:00,-0.03,-0.027484591538497583,0.05748459153849758
2024-04-13 04:00:00,-0.018285468323741776,-0.01894677050093439,0.03723223882467616
2024-04-13 08:00:00,-0.012880720129134486,0.0,0.012880720129134486
2024-04-13 12:00:00,-0.012904331522404975,0.0,0.012904331522404975
2024-04-13 16:00:00,-0.02603803577037641,-0.03,0.05603803577037641
2024-04-13 20:00:00,-0.02667492764158811,-0.03,0.05667492764158811
2024-04-14 00:00:00,-0.017546544603961448,-0.03,0.047546544603961446
2024-04-14 04:00:00,-0.009200256775230849,-0.024825587511026273,0.03402584428625712
2024-04-14 08:00:00,-0.0006485943233935608,-0.017583342787633426,0.018231937111026986
2024-04-14 12:00:00,0.0015581837919444073,-0.008906434709191224,0.010464618501135631
2024-04-14 16:00:00,0.012455429504328795,-0.008832602308993262,0.021288031813322054
2024-04-14 20:00:00,0.012424758865432692,-0.008822049479812731,0.02124680834524542
2024-04-15 00:00:00,0.0009898435377949646,-0.008746257803055704,0.009736101340850668
2024-04-15 04:00:00,0.0007999801056730241,-0.008596329553387223,0.009396309659060248
2024-04-15 08:00:00,0.0008984771582709798,-0.008735449911449457,0.009633927069720436
2024-04-15 12:00:00,0.0,0.0,0.0
2024-04-15 16:00:00,0.0,0.0,0.0
2024-04-15 20:00:00,0.0,0.0,0.0
2024-04-16 00:00:00,0.0,0.0,0.0
2024-04-16 04:00:00,0.0,0.0,0.0
2024-04-16 08:00:00,0.0,0.0,0.0
2024-04-16 12:00:00,0.0,0.0,0.0
2024-04-16 16:00:00,0.0,0.0,0.0
2024-04-16 20:00:00,0.0,0.0,0.0
2024-04-17 00:00:00,0.0,0.0,0.0
2024-04-17 04:00:00,0.012065997151299981,0.0,0.012065997151299981
2024-04-17 08:00:00,0.011661635409438535,0.0,0.011661635409438535
2024-04-17 12:00:00,0.024676176080626114,0.00829612977779032,0.032972305858416436
2024-04-17 16:00:00,0.03,0.008422788264143654,0.03842278826414365
2024-04-17 20:00:00,0.03,0.0,0.03
2024-04-18 00:00:00,0.02105246670231558,0.0,0.02105246670231558
2024-04-18 04:00:00,0.01107216600510874,0.0,0.01107216600510874
2024-04-18 08:00:00,0.01103076315240389,0.0,0.01103076315240389
2024-04-18 12:00:00,0.0,0.0,0.0
2024-04-18 16:00:00,0.0,0.0,0.0
2024-04-18 20:00:00,0.0,0.0,0.0
2024-04-19 00:00:00,0.0,0.0,0.0
2024-04-19 04:00:00,0.0,0.0,0.0
2024-04-19 08:00:00,0.0,0.0,0.0
2024-04-19 12:00:00,0.0,0.0,0.0
2024-04-19 16:00:00,0.0,0.0,0.0
2024-04-19 20:00:00,0.0,0.0,0.0
2024-04-20 00:00:00,0.0,0.0,0.0
2024-04-20 04:00:00,0.0,0.0,0.0
2024-04-20 08:00:00,0.0,0.0,0.0
2024-04-20 12:00:00,0.0,0.0,0.0
2024-04-20 16:00:00,0.0,0.0,0.0
2024-04-20 20:00:00,0.0,0.0,0.0
2024-04-21 00:00:00,0.0,0.0,0.0
2024-04-21 04:00:00,0.0,0.0,0.0
2024-04-21 08:00:00,0.0,0.0,0.0
2024-04-21 12:00:00,0.0,0.0,0.0
2024-04-21 16:00:00,0.0,0.0,0.0
2024-04-21 20:00:00,0.0,0.0,0.0
2024-04-22 00:00:00,-0.0009240765806996181,0.009873379792125025,0.010797456372824643
2024-04-22 04:00:00,-0.00039921551392947766,0.009553840044375195,0.009953055558304674
2024-04-22 08:00:00,-0.00023905556624253835,0.009330678381900357,0.009569733948142896
2024-04-22 12:00:00,-0.00022321176533126973,0.009327619510356107,0.009550831275687377
2024-04-22 16:00:00,0.0,0.0,0.0
2024-04-22 20:00:00,0.0,0.0,0.0
2024-04-23 00:00:00,0.0,0.0,0.0
2024-04-23 04:00:00,0.0,0.0,0.0
2024-04-23 08:00:00,0.00024191884338141452,-0.01317270908081604,0.013414627924197455
2024-04-23 12:00:00,0.00023544758277824153,-0.028564868238309338,0.02880031582108758
2024-04-23 16:00:00,0.00011445825618973439,-0.015356371231529926,0.01547082948771966
2024-04-23 20:00:00,-8.862600390461967e-06,-0.016406622711546172,0.016415485311936633
2024-04-24 00:00:00,0.0,0.0,0.0
2024-04-24 04:00:00,0.0,0.0,0.0
2024-04-24 08:00:00,-0.0012901997706458068,-0.02093812478206562,0.022228324552711426
2024-04-24 12:00:00,0.0,0.0,0.0
2024-04-24 16:00:00,0.02304213874630017,0.03,0.05304213874630017
2024-04-24 20:00:00,-0.008410646697259579,0.03,0.038410646697259576
2024-04-25 00:00:00,-0.011412244844809061,0.03,0.04141224484480906
2024-04-25 04:00:00,-0.011201376003382803,0.03,0.041201376003382806
2024-04-25 08:00:00,-0.016381278199416097,0.03,0.04638127819941609
2024-04-25 12:00:00,-0.01548476885761127,0.018513945209122924,0.033998714066734194
2024-04-25 16:00:00,-0.017980498594804443,0.00018762377151259127,0.018168122366317034
2024-04-25 20:00:00,-0.016576846839531045,-0.015880565534890936,0.032457412374421984
2024-04-26 00:00:00,-0.01781105123788921,-0.03,0.04781105123788921
2024-04-26 04:00:00,-0.001001476386124301,-0.03,0.0310014763861243
2024-04-26 08:00:00,-0.0009069615366369796,-0.03,0.030906961536636978
2024-04-26 12:00:00,0.02214812817004351,-0.03,0.05214812817004351
2024-04-26 16:00:00,0.018252407585956858,-0.0157450553259995,0.03399746291195636
2024-04-26 20:00:00,0.0006840110682190585,-0.015655633069047176,0.016339644137266233
2024-04-27 00:00:00,0.01826147344784806,-0.015747593869979565,0.03400906731782763
2024-04-27 04:00:00,0.0002690718907439239,-0.015130107833020087,0.015399179723764011
2024-04-27 08:00:00,0.00025422393978346365,-0.015228201431458994,0.015482425371242458
2024-04-27 12:00:00,0.0001850476175202698,-0.015105572128412037,0.015290619745932307
2024-04-27 16:00:00,0.014508322670343118,-0.006391803649245792,0.02090012631958891
2024-04-27 20:00:00,0.010376550135056957,0.03,0.040376550135056956
2024-04-28 00:00:00,-0.00044045618914404937,-0.02254123349662207,0.02298168968576612
2024-04-28 04:00:00,-1.094786563961563e-05,-0.022335547738184074,0.02234649560382369
2024-04-28 08:00:00,0.009435895583190277,-0.03,0.03943589558319027
2024-04-28 12:00:00,0.011423833873842744,-0.03,0.04142383387384274
2024-04-28 16:00:00,0.0028158782420445103,-0.019896841682055418,0.022712719924099928
2024-04-28 20:00:00,0.0,0.0,0.0
2024-04-29 00:00:00,-0.026915248389634824,0.03,0.056915248389634826
2024-04-29 04:00:00,-0.02184217328456571,0.03,0.05184217328456571
2024-04-29 08:00:00,-0.01983306923221427,0.03,0.04983306923221427
2024-04-29 12:00:00,0.0019227734315798387,0.03,0.031922773431579836
2024-04-29 16:00:00,0.0022931064309115942,0.03,0.03229310643091159
2024-04-29 20:00:00,-0.004457964330550606,0.02319647153883207,0.027654435869382675
2024-04-30 00:00:00,0.009582489005321899,0.03,0.039582489005321894
2024-04-30 04:00:00,0.03,0.03,0.06
2024-04-30 08:00:00,0.021630740848426908,0.03,0.051630740848426906
2024-04-30 12:00:00,0.010700801466103325,0.03,0.040700801466103324
2024-04-30 16:00:00,0.028883618646211508,0.03,0.05888361864621151
2024-04-30 20:00:00,0.029606942256691745,0.011118800286867434,0.04072574254355918
2024-05-01 00:00:00,0.020895860556762874,-0.00862810905777454,0.029523969614537415
2024-05-01 04:00:00,0.03,0.03,0.06
2024-05-01 08:00:00,0.019956007717713824,0.03,0.04995600771771382
2024-05-01 12:00:00,0.02042828931670297,0.03,0.05042828931670297
2024-05-01 16:00:00,0.01732788329200931,0.03,0.04732788329200931
2024-05-01 20:00:00,0.02514049215915068,0.03,0.05514049215915068
2024-05-02 00:00:00,0.027197820349069014,0.03,0.05719782034906901
2024-05-02 04:00:00,0.013593319190534917,0.019512335265651277,0.0331056544561862
2024-05-02 08:00:00,0.03,-0.0147697328381531,0.044769732838153095
2024-05-02 12:00:00,0.03,-0.014098671103618721,0.04409867110361872
2024-05-02 16:00:00,0.03,0.0,0.03
2024-05-02 20:00:00,0.0,0.0,0.0
2024-05-03 00:00:00,0.0,0.0,0.0
2024-05-03 04:00:00,0.0,0.0,0.0
2024-05-03 08:00:00,0.0,0.0,0.0
2024-05-03 12:00:00,-0.03,-0.020357699283546686,0.050357699283546685
2024-05-03 16:00:00,-0.028151021692120737,-0.020671211840600574,0.04882223353272131
2024-05-03 20:00:00,-0.026703994568805435,-0.018588507389825037,0.04529250195863047
2024-05-04 00:00:00,-0.015054221717802053,-0.009717130715734297,0.02477135243353635
2024-05-04 04:00:00,-0.015065841615352174,-0.009655375992633119,0.02472121760798529
2024-05-04 08:00:00,-0.015807956180328337,-0.008376669173514652,0.02418462535384299
2024-05-04 12:00:00,-0.002832640362570662,-0.007807153311110398,0.01063979367368106
2024-05-04 16:00:00,0.013752402869491644,-0.009845533520046374,0.02359793638953802
2024-05-04 20:00:00,0.0018129713046438319,-0.009848795809426197,0.011661767114070028
2024-05-05 00:00:00,0.0,0.0,0.0
2024-05-05 04:00:00,-0.012174521984769258,0.0,0.012174521984769258
2024-05-05 08:00:00,0.0,0.0,0.0
2024-05-05 12:00:00,-0.0018229244219660882,0.013607161185291265,0.015430085607257353
2024-05-05 16:00:00,-0.0016677941532186689,0.013204735679892964,0.014872529833111632
2024-05-05 20:00:00,0.0,0.0,0.0
2024-05-06 00:00:00,0.0,0.0,0.0
2024-05-06 04:00:00,-0.0017676656868561564,0.01308384914524908,0.014851514832105237
2024-05-06 08:00:00,0.014529143918646235,0.020702371559981173,0.035231515478627407
2024-05-06 12:00:00,0.015365980491156051,0.007454905364321237,0.02282088585547729
2024-05-06 16:00:00,0.0031442985521524776,0.00740908077103041,0.010553379323182888
2024-05-06 20:00:00,0.003102072147295573,0.007420748278315325,0.010522820425610898
2024-05-07 00:00:00,0.002874938679581586,0.007563191170357687,0.010438129849939273
2024-05-07 04:00:00,0.00275156518802156,0.007857384566283751,0.010608949754305312
2024-05-07 08:00:00,0.0028488695327216896,0.007632003361843247,0.010480872894564936
2024-05-07 12:00:00,0.002842044988411654,0.007586836905049296,0.01042888189346095
2024-05-07 16:00:00,0.0030651472508319657,0.007601164525146446,0.010666311775978411
2024-05-07 20:00:00,0.003457651371023657,0.007558874476135511,0.011016525847159168
2024-05-08 00:00:00,0.0036480104583222353,0.007395400744957113,0.011043411203279348
2024-05-08 04:00:00,0.003671280812310734,0.007543186568331939,0.011214467380642672
2024-05-08 08:00:00,0.0,0.0,0.0
2024-05-08 12:00:00,0.0,0.0,0.0
2024-05-08 16:00:00,0.013590496472208962,0.0,0.013590496472208962
2024-05-08 20:00:00,0.013307944300113216,0.0,0.013307944300113216
2024-05-09 00:00:00,0.012830331537022047,0.0,0.012830331537022047
2024-05-09 04:00:00,0.0128528748985145,0.0,0.0128528748985145
2024-05-09 08:00:00,0.013251044117728332,0.0,0.013251044117728332
2024-05-09 12:00:00,0.014471170760920693,0.015273804805974261,0.029744975566894954
2024-05-09 16:00:00,0.026858487204671856,0.014424853253918932,0.04128334045859079
2024-05-09 20:00:00,0.024652327548348472,0.0,0.024652327548348472
2024-05-10 00:00:00,0.024520752522122602,0.0,0.024520752522122602
2024-05-10 04:00:00,0.0,0.0,0.0
2024-05-10 08:00:00,0.0,0.0,0.0
2024-05-10 12:00:00,0.013927949342242825,0.0,0.013927949342242825
2024-05-10 16:00:00,-0.004701767500885687,-0.016699870894729952,0.021401638395615638
2024-05-10 20:00:00,-0.007286999106178329,-0.03,0.03728699910617833
2024-05-11 00:00:00,-0.0024817464688035988,-0.014708524306287675,0.017190270775091273
2024-05-11 04:00:00,0.0,0.0,0.0
2024-05-11 08:00:00,0.0,0.0,0.0
2024-05-11 12:00:00,0.0,0.0,0.0
2024-05-11 16:00:00,0.0,0.0,0.0
2024-05-11 20:00:00,0.0,0.0,0.0
2024-05-12 00:00:00,0.0,0.0,0.0
2024-05-12 04:00:00,0.0,0.0,0.0
2024-05-12 08:00:00,0.0,0.0,0.0
2024-05-12 12:00:00,0.0,0.0,0.0
2024-05-12 16:00:00,-0.005600023192705534,-0.02006520851530304,0.025665231708008576
2024-05-12 20:00:00,-0.005434583759368844,-0.020223256232630202,0.025657839991999047
2024-05-13 00:00:00,-0.03,-0.03,0.06
2024-05-13 04:00:00,-0.016198366236167074,-0.03,0.04619836623616708
2024-05-13 08:00:00,-0.016086840800231202,-0.03,0.046086840800231205
2024-05-13 12:00:00,-0.01486879730750243,-0.03,0.04486879730750243
2024-05-13 16:00:00,-0.017364385650193083,-0.03,0.04736438565019308
2024-05-13 20:00:00,-0.012680821857811043,-0.03,0.04268082185781104
2024-05-14 00:00:00,-0.0022796941001869617,-0.018653669808446138,0.0209333639086331
2024-05-14 04:00:00,0.01776391356898822,0.01660151308364692,0.034365426652635145
2024-05-14 08:00:00,0.011164019692265909,0.03,0.04116401969226591
2024-05-14 12:00:00,-0.02509083326357719,0.03,0.055090833263577194
2024-05-14 16:00:00,-0.02039378930963232,-0.006167303828437533,0.02656109313806985
2024-05-14 20:00:00,-0.02525939894916235,0.020344070521841884,0.04560346947100423
2024-05-15 00:00:00,-0.011878269677156151,0.020243176234300178,0.032121445911456326
2024-05-15 04:00:00,-0.011719089545665244,0.01990188792517463,0.031620977470839876
2024-05-15 08:00:00,-0.02765714947472589,0.007321648349052811,0.034978797823778704
2024-05-15 12:00:00,-0.028412201041823217,0.03,0.058412201041823215
2024-05-15 16:00:00,-0.017812011988031052,0.03,0.04781201198803105
2024-05-15 20:00:00,-0.025381308915853145,0.03,0.05538130891585315
2024-05-16 00:00:00,-0.011243149703661047,0.03,0.041243149703661046
2024-05-16 04:00:00,-0.006284351420575219,0.03,0.03628435142057522
2024-05-16 08:00:00,0.005694993459055221,0.03,0.03569499345905522
2024-05-16 12:00:00,-0.018954115228502565,0.02357727256047062,0.04253138778897318
2024-05-16 16:00:00,0.0031363699626639962,0.03,0.033136369962663996
2024-05-16 20:00:00,0.007959101213930168,0.024006830484728056,0.031965931698658225
2024-05-17 00:00:00,0.007923542247636917,0.023619784761890413,0.03154332700952733
2024-05-17 04:00:00,0.018640779090615768,0.0,0.018640779090615768
